0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.456313,-2.783843,0.734777,0.120981,-0.095685,-0.746419,0.647353,-0.161876,-0.167815,0.414895,0.305137,-0.184099,-0.063617,-0.459935,-0.404999,-0.238318,0.876596,-0.590989,-0.003807,-0.074878,0.512811,0.84688,1.293784,-0.626849,-1.861947,-0.012475
1.456436,-2.784157,0.734685,0.120915,-0.095823,-0.746424,0.64734,-0.161875,-0.167865,0.415009,0.306737,-0.185362,-0.063536,-0.459666,-0.405521,-0.238144,0.87749,-0.591697,-0.003452,-0.075375,0.513982,0.84573,1.292414,-0.626424,-1.86176,-0.012705
1.456523,-2.784497,0.73459,0.120759,-0.095994,-0.746359,0.647419,-0.161721,-0.167825,0.414873,0.308402,-0.186639,-0.063493,-0.459036,-0.406034,-0.238275,0.878391,-0.592536,-0.003184,-0.076198,0.515202,0.844302,1.291555,-0.62609,-1.861622,-0.013012
1.456568,-2.784853,0.734499,0.12053,-0.09622,-0.746228,0.647579,-0.161337,-0.167769,0.414489,0.309953,-0.187822,-0.063496,-0.458041,-0.406569,-0.238691,0.879242,-0.593457,-0.002992,-0.077235,0.51659,0.842778,1.291168,-0.626428,-1.861342,-0.013256
1.456559,-2.785216,0.734415,0.120287,-0.09649,-0.746043,0.647796,-0.160728,-0.167775,0.413906,0.31117,-0.18879,-0.063568,-0.456826,-0.40714,-0.239305,0.880028,-0.594428,-0.002856,-0.078464,0.518015,0.840962,1.291257,-0.627161,-1.86103,-0.013505
1.456502,-2.785578,0.734341,0.120058,-0.096788,-0.74582,0.648051,-0.159926,-0.167867,0.413174,0.311964,-0.189499,-0.063702,-0.455497,-0.407737,-0.240052,0.880735,-0.595404,-0.002734,-0.079865,0.519167,0.838622,1.292226,-0.627896,-1.860757,-0.013835
1.456414,-2.785917,0.734278,0.119892,-0.097074,-0.745565,0.648333,-0.159136,-0.168048,0.41235,0.312445,-0.189992,-0.063875,-0.454248,-0.408371,-0.240864,0.881373,-0.596339,-0.002607,-0.081398,0.520622,0.835759,1.293812,-0.628434,-1.860495,-0.014273
1.456309,-2.786236,0.734217,0.119805,-0.09738,-0.745296,0.648612,-0.158367,-0.168376,0.411511,0.312693,-0.190321,-0.064073,-0.453151,-0.409098,-0.241608,0.882022,-0.597257,-0.002524,-0.083033,0.522969,0.832503,1.295785,-0.628845,-1.86062,-0.014899
1.456194,-2.786548,0.734161,0.119718,-0.097697,-0.745044,0.64887,-0.157514,-0.16872,0.410704,0.312818,-0.190578,-0.064285,-0.452044,-0.409805,-0.24231,0.882643,-0.598133,-0.002429,-0.084844,0.525828,0.828991,1.297968,-0.629076,-1.861213,-0.01471
1.456088,-2.786849,0.734113,0.119585,-0.098025,-0.744803,0.649121,-0.156574,-0.169014,0.409884,0.312897,-0.190804,-0.06445,-0.450854,-0.410475,-0.243037,0.883204,-0.598947,-0.002269,-0.086708,0.528928,0.825429,1.299984,-0.629248,-1.861462,-0.013642
