-3.777593135833740234e+00,3.316618680953979492e+00,8.192893266677856445e-01,-1.943376264534890652e-03,-3.285320848226547241e-02,-5.316275730729103088e-02,9.980434179306030273e-01,9.599025547504425049e-02,-2.868215925991535187e-02,1.248396337032318115e-01,1.157080661505460739e-02,-5.581062659621238708e-02,4.585408419370651245e-02,9.368817508220672607e-02,2.492948621511459351e-02,-9.716276824474334717e-02,8.814303576946258545e-02,-1.231978014111518860e-01,-3.880133479833602905e-02,-3.835110366344451904e-02,4.885376896709203720e-03,8.799110352993011475e-02,4.511203616857528687e-02,1.445033550262451172e+00,1.489066053181886673e-02,-7.592994719743728638e-02,-1.066475063562393188e-01,1.242564439773559570e+00
-3.777753114700317383e+00,3.316241264343261719e+00,8.192899227142333984e-01,-1.863486017100512981e-03,-3.274140134453773499e-02,-5.177937448024749756e-02,9.981199502944946289e-01,9.461398422718048096e-02,-2.790895663201808929e-02,1.255287379026412964e-01,1.273204851895570755e-02,-5.534240230917930603e-02,4.493840038776397705e-02,9.403116255998611450e-02,2.556866407394409180e-02,-9.868183732032775879e-02,8.739254623651504517e-02,-1.228941157460212708e-01,-3.909664973616600037e-02,-3.709555044770240784e-02,6.030817516148090363e-03,8.860750496387481689e-02,4.593930765986442566e-02,1.448961973190307617e+00,1.661747321486473083e-02,-7.504273951053619385e-02,-1.071878150105476379e-01,1.243937015533447266e+00
-3.777806282043457031e+00,3.315884590148925781e+00,8.192936182022094727e-01,-1.757743535563349724e-03,-3.268528729677200317e-02,-5.043308809399604797e-02,9.981908798217773438e-01,9.362127631902694702e-02,-2.730705402791500092e-02,1.246164962649345398e-01,1.368957106024026871e-02,-5.517892912030220032e-02,4.421187937259674072e-02,9.464359283447265625e-02,2.617320232093334198e-02,-9.922252595424652100e-02,8.655555546283721924e-02,-1.227695941925048828e-01,-3.948115184903144836e-02,-3.599444031715393066e-02,7.359995972365140915e-03,8.902907371520996094e-02,4.682732373476028442e-02,1.451455831527709961e+00,1.793752610683441162e-02,-7.414067536592483521e-02,-1.074190363287925720e-01,1.244426012039184570e+00
-3.777661323547363281e+00,3.315211772918701172e+00,8.192916512489318848e-01,-1.519805868156254292e-03,-3.285694867372512817e-02,-4.813070222735404968e-02,9.982993006706237793e-01,9.300366044044494629e-02,-2.634098008275032043e-02,1.205269098281860352e-01,1.476503722369670868e-02,-5.494161695241928101e-02,4.287408664822578430e-02,9.716041386127471924e-02,2.714305929839611053e-02,-9.921754896640777588e-02,8.379293978214263916e-02,-1.222520768642425537e-01,-3.999851271510124207e-02,-3.419135883450508118e-02,1.007013488560914993e-02,8.963487297296524048e-02,4.862604290246963501e-02,1.455310821533203125e+00,1.908725127577781677e-02,-7.259444147348403931e-02,-1.073235794901847839e-01,1.242869257926940918e+00
-3.777450084686279297e+00,3.314907312393188477e+00,8.192800283432006836e-01,-1.409255666658282280e-03,-3.311518952250480652e-02,-4.725319892168045044e-02,9.983328580856323242e-01,9.350502490997314453e-02,-2.592836134135723114e-02,1.182288378477096558e-01,1.484375726431608200e-02,-5.490729212760925293e-02,4.212676733732223511e-02,9.919086098670959473e-02,2.746648527681827545e-02,-9.925563633441925049e-02,8.172229677438735962e-02,-1.217295154929161072e-01,-3.996270149946212769e-02,-3.361673653125762939e-02,1.117999758571386337e-02,8.991096168756484985e-02,4.939475655555725098e-02,1.457466006278991699e+00,1.883564330637454987e-02,-7.208651304244995117e-02,-1.070305854082107544e-01,1.240944027900695801e+00
-3.777133703231811523e+00,3.314673900604248047e+00,8.192592263221740723e-01,-1.299706404097378254e-03,-3.348258510231971741e-02,-4.654818400740623474e-02,9.983538985252380371e-01,9.455153346061706543e-02,-2.572878263890743256e-02,1.169751510024070740e-01,1.459721662104129791e-02,-5.490395054221153259e-02,4.155615344643592834e-02,1.015916839241981506e-01,2.766263671219348907e-02,-9.963776916265487671e-02,7.946512103080749512e-02,-1.211409345269203186e-01,-3.981844708323478699e-02,-3.324602171778678894e-02,1.191043015569448471e-02,9.014739096164703369e-02,5.005761608481407166e-02,1.459440112113952637e+00,1.839725114405155182e-02,-7.180814445018768311e-02,-1.064244210720062256e-01,1.239678740501403809e+00
-3.776415109634399414e+00,3.314329385757446289e+00,8.192213177680969238e-01,-1.101127010770142078e-03,-3.433005884289741516e-02,-4.593658074736595154e-02,9.983536601066589355e-01,9.712412208318710327e-02,-2.566653303802013397e-02,1.148385107517242432e-01,1.412863377481698990e-02,-5.507015436887741089e-02,4.087472334504127502e-02,1.061650887131690979e-01,2.773811109364032745e-02,-1.002171114087104797e-01,7.560300081968307495e-02,-1.200557649135589600e-01,-3.924649208784103394e-02,-3.279536589980125427e-02,1.249617990106344223e-02,9.081903845071792603e-02,5.097252503037452698e-02,1.461721301078796387e+00,1.707345992326736450e-02,-7.149450480937957764e-02,-1.047061458230018616e-01,1.238046050071716309e+00
-3.776084899902343750e+00,3.314210891723632812e+00,8.192111253738403320e-01,-1.020868541672825813e-03,-3.470433875918388367e-02,-4.601326957345008850e-02,9.983372688293457031e-01,9.821227192878723145e-02,-2.571687474846839905e-02,1.131577044725418091e-01,1.420150510966777802e-02,-5.530361458659172058e-02,4.073631390929222107e-02,1.077352687716484070e-01,2.760458923876285553e-02,-1.003273427486419678e-01,7.465291768312454224e-02,-1.198151260614395142e-01,-3.876520320773124695e-02,-3.271247074007987976e-02,1.250754855573177338e-02,9.131136536598205566e-02,5.127014592289924622e-02,1.461280107498168945e+00,1.631599478423595428e-02,-7.134538888931274414e-02,-1.038277372717857361e-01,1.237105250358581543e+00
-3.775782346725463867e+00,3.314205169677734375e+00,8.192031979560852051e-01,-9.251446463167667389e-04,-3.499143570661544800e-02,-4.627315327525138855e-02,9.983153343200683594e-01,9.923189133405685425e-02,-2.591913193464279175e-02,1.112020313739776611e-01,1.409996859729290009e-02,-5.550004914402961731e-02,4.066699370741844177e-02,1.085006818175315857e-01,2.709510363638401031e-02,-1.006744354963302612e-01,7.481777667999267578e-02,-1.199773997068405151e-01,-3.777413815259933472e-02,-3.247200697660446167e-02,1.291936915367841721e-02,9.163361042737960815e-02,5.188651382923126221e-02,1.458353757858276367e+00,1.565710455179214478e-02,-7.139285653829574585e-02,-1.033066883683204651e-01,1.235391736030578613e+00
-3.775151729583740234e+00,3.314329624176025391e+00,8.191745877265930176e-01,-7.766025373712182045e-04,-3.548629954457283020e-02,-4.701681062579154968e-02,9.982632398605346680e-01,1.015224233269691467e-01,-2.643517591059207916e-02,1.064999327063560486e-01,1.330380234867334366e-02,-5.582631379365921021e-02,4.071746766567230225e-02,1.087374687194824219e-01,2.569305337965488434e-02,-1.009320840239524841e-01,7.745527476072311401e-02,-1.214683428406715393e-01,-3.510220348834991455e-02,-3.215496987104415894e-02,1.403357647359371185e-02,9.249480068683624268e-02,5.196346342563629150e-02,1.450342535972595215e+00,1.478874031454324722e-02,-7.142826914787292480e-02,-1.034904494881629944e-01,1.231250762939453125e+00
