-2.206223011016845703e+00,-5.407741546630859375e+00,8.178442120552062988e-01,-2.028660662472248077e-02,-3.976376901846379042e-04,-9.973753094673156738e-01,6.950359046459197998e-02,1.284598112106323242e-01,9.502123109996318817e-03,3.110757470130920410e-02,8.053893664959307138e-19,-1.000860035419464111e-01,1.270599081180989742e-03,1.482888758182525635e-01,2.576477639377117157e-02,-5.717360600829124451e-02,5.772661884436065295e-19,-1.240680143237113953e-01,-1.710407249629497528e-02,-3.985072299838066101e-02,-4.248540848493576050e-02,6.707938015460968018e-02,-1.261291652917861938e-01,1.501109242439270020e+00,-8.115176111459732056e-02,-7.293243706226348877e-02,-6.714989244937896729e-02,1.328548789024353027e+00
-2.206863403320312500e+00,-5.407868862152099609e+00,8.177507519721984863e-01,-2.048297226428985596e-02,-8.278876775875687599e-04,-9.981054067611694336e-01,5.801185220479965210e-02,1.327900737524032593e-01,6.067994050681591034e-03,5.485884100198745728e-02,1.581959760450513943e-18,-1.029639542102813721e-01,1.353628933429718018e-03,1.470323950052261353e-01,2.177216857671737671e-02,-3.380002826452255249e-02,-4.818343611733637267e-19,-1.215658932924270630e-01,-1.728297211229801178e-02,-1.491878926753997803e-02,-4.165077954530715942e-02,6.732504814863204956e-02,-1.271764487028121948e-01,1.501437664031982422e+00,-7.940895855426788330e-02,-7.440526038408279419e-02,-6.935864686965942383e-02,1.327964663505554199e+00
-2.207372665405273438e+00,-5.407987594604492188e+00,8.176671862602233887e-01,-2.051633410155773163e-02,-1.138859544880688190e-03,-9.984157085418701172e-01,5.238225683569908142e-02,1.350020468235015869e-01,4.097826778888702393e-03,6.626050919294357300e-02,-9.928086409657455123e-19,-1.044016256928443909e-01,1.436168560758233070e-03,1.464796662330627441e-01,1.957436464726924896e-02,-2.253311127424240112e-02,1.019438893606277685e-18,-1.203036382794380188e-01,-1.735353283584117889e-02,-3.158889478072524071e-03,-4.118824377655982971e-02,6.760108470916748047e-02,-1.266922205686569214e-01,1.501001834869384766e+00,-7.747198641300201416e-02,-7.580851763486862183e-02,-6.921821832656860352e-02,1.326207160949707031e+00
-2.208396196365356445e+00,-5.408231258392333984e+00,8.175043463706970215e-01,-2.059987373650074005e-02,-1.512053655460476875e-03,-9.986096024513244629e-01,4.849936068058013916e-02,1.374661028385162354e-01,2.296735299751162529e-03,7.440499216318130493e-02,-2.034649239921184293e-19,-1.057223826646804810e-01,1.597931026481091976e-03,1.469513475894927979e-01,1.759295165538787842e-02,-1.504481490701436996e-02,-1.962899593588334672e-19,-1.193140894174575806e-01,-1.734303310513496399e-02,5.389658268541097641e-03,-4.054196923971176147e-02,6.825224310159683228e-02,-1.255820989608764648e-01,1.500442385673522949e+00,-7.368646562099456787e-02,-7.837425172328948975e-02,-6.900520622730255127e-02,1.323180198669433594e+00
-2.208953857421875000e+00,-5.408355236053466797e+00,8.174179792404174805e-01,-2.071059495210647583e-02,-1.628507277928292751e-03,-9.986308813095092773e-01,4.800839722156524658e-02,1.385045200586318970e-01,1.876609749160706997e-03,7.580018788576126099e-02,3.860832421866754551e-19,-1.061584800481796265e-01,1.613007741980254650e-03,1.476896405220031738e-01,1.712244376540184021e-02,-1.422515045851469040e-02,3.311865736539812205e-20,-1.191860809922218323e-01,-1.727584935724735260e-02,7.077002897858619690e-03,-4.018775001168251038e-02,6.862111389636993408e-02,-1.254643052816390991e-01,1.500364303588867188e+00,-7.206574827432632446e-02,-7.933051884174346924e-02,-6.996010243892669678e-02,1.322726607322692871e+00
-2.209514379501342773e+00,-5.408466815948486328e+00,8.173229098320007324e-01,-2.085165493190288544e-02,-1.768187037669122219e-03,-9.986396431922912598e-01,4.775984585285186768e-02,1.395482420921325684e-01,1.485374406911432743e-03,7.653463631868362427e-02,-1.557696898723108536e-18,-1.066012904047966003e-01,1.628410071134567261e-03,1.485396623611450195e-01,1.670851185917854309e-02,-1.391558349132537842e-02,7.253695683987759226e-19,-1.191192194819450378e-01,-1.716203242540359497e-02,7.835711352527141571e-03,-3.968454152345657349e-02,6.905775517225265503e-02,-1.249549910426139832e-01,1.499941229820251465e+00,-7.080184668302536011e-02,-7.971386611461639404e-02,-7.132047414779663086e-02,1.323789238929748535e+00
-2.210536956787109375e+00,-5.408825397491455078e+00,8.171442151069641113e-01,-2.109675481915473938e-02,-2.172835636883974075e-03,-9.986517429351806641e-01,4.738094285130500793e-02,1.414394825696945190e-01,3.108001837972551584e-04,7.665042579174041748e-02,3.294528030900700745e-19,-1.074687018990516663e-01,1.858716132119297981e-03,1.501287221908569336e-01,1.550086494535207748e-02,-1.410233695060014725e-02,-5.443427457027709220e-19,-1.191538125276565552e-01,-1.671910285949707031e-02,8.495428599417209625e-03,-3.884116932749748230e-02,6.938313692808151245e-02,-1.241260841488838196e-01,1.500288367271423340e+00,-6.941983103752136230e-02,-7.979325205087661743e-02,-7.353475689888000488e-02,1.327853560447692871e+00
-2.210981130599975586e+00,-5.409078121185302734e+00,8.170668482780456543e-01,-2.116954140365123749e-02,-2.436572918668389320e-03,-9.986608624458312988e-01,4.714260250329971313e-02,1.422320902347564697e-01,-5.106969620101153851e-04,7.623457908630371094e-02,-9.124099941480414344e-19,-1.078707203269004822e-01,2.114266855642199516e-03,1.507628411054611206e-01,1.467467565089464188e-02,-1.434445567429065704e-02,-1.524162996690208794e-20,-1.192302480340003967e-01,-1.643523201346397400e-02,8.661833591759204865e-03,-3.852890059351921082e-02,6.925106793642044067e-02,-1.237841323018074036e-01,1.501224517822265625e+00,-6.917919963598251343e-02,-7.977806031703948975e-02,-7.408966124057769775e-02,1.329897880554199219e+00
-2.211399078369140625e+00,-5.409327507019042969e+00,8.169977664947509766e-01,-2.122239954769611359e-02,-2.698196098208427429e-03,-9.986715316772460938e-01,4.687764123082160950e-02,1.429639011621475220e-01,-1.346626901067793369e-03,7.567930221557617188e-02,-5.845569583626489154e-19,-1.082490757107734680e-01,2.431048545986413956e-03,1.513171195983886719e-01,1.388320885598659515e-02,-1.442771870642900467e-02,-1.926669082758512060e-20,-1.193063780665397644e-01,-1.627718470990657806e-02,8.704076521098613739e-03,-3.805027902126312256e-02,6.916000694036483765e-02,-1.230201646685600281e-01,1.501783490180969238e+00,-6.888785213232040405e-02,-7.997225970029830933e-02,-7.434442639350891113e-02,1.331257462501525879e+00
-2.212124586105346680e+00,-5.409809589385986328e+00,8.168737888336181641e-01,-2.120539732277393341e-02,-3.106349380686879158e-03,-9.986930489540100098e-01,4.639915376901626587e-02,1.440722346305847168e-01,-2.792036626487970352e-03,7.488547265529632568e-02,2.572498617815413948e-19,-1.089974716305732727e-01,3.062866162508726120e-03,1.520420163869857788e-01,1.255282014608383179e-02,-1.457971148192882538e-02,-5.150605520183937423e-20,-1.193815022706985474e-01,-1.612283848226070404e-02,8.166126906871795654e-03,-3.758214041590690613e-02,6.921326369047164917e-02,-1.218558847904205322e-01,1.502251982688903809e+00,-6.856763362884521484e-02,-8.048162609338760376e-02,-7.443307340145111084e-02,1.331818699836730957e+00
